year,price,data_year,scenario,fuel,region,dollar_year
2024,2.128269,2025,reference,coal,p8,2024
2050,2.6126300000000002,2025,reference,coal,p9,2024
2049,2.604806,2025,reference,coal,p9,2024
2048,2.607058,2025,reference,coal,p9,2024
2047,2.605698,2025,reference,coal,p9,2024
2046,1.766638,2025,reference,coal,p9,2024
2045,1.748241,2025,reference,coal,p9,2024
2044,1.733515,2025,reference,coal,p9,2024
2043,1.717404,2025,reference,coal,p9,2024
2042,1.679952,2025,reference,coal,p9,2024
2041,1.654906,2025,reference,coal,p9,2024
2040,1.638934,2025,reference,coal,p9,2024
2039,1.628153,2025,reference,coal,p9,2024
2038,1.630534,2025,reference,coal,p9,2024
2037,1.708283,2025,reference,coal,p9,2024
2036,1.705551,2025,reference,coal,p9,2024
2035,1.668318,2025,reference,coal,p9,2024
2034,1.661102,2025,reference,coal,p9,2024
2033,1.6546779999999999,2025,reference,coal,p9,2024
2032,1.6930479999999999,2025,reference,coal,p9,2024
2031,1.937969,2025,reference,coal,p9,2024
2030,1.871998,2025,reference,coal,p9,2024
2029,1.893015,2025,reference,coal,p9,2024
2028,1.692591,2025,reference,coal,p9,2024
2027,1.7395319999999999,2025,reference,coal,p9,2024
2026,1.815779,2025,reference,coal,p9,2024
2025,2.094299,2025,reference,coal,p9,2024
2024,2.128269,2025,reference,coal,p9,2024
2050,2.6126300000000002,2025,reference,coal,p10,2024
2049,2.604806,2025,reference,coal,p10,2024
2048,2.607058,2025,reference,coal,p10,2024
2047,2.605698,2025,reference,coal,p10,2024
2046,1.766638,2025,reference,coal,p10,2024
2045,1.748241,2025,reference,coal,p10,2024
2044,1.733515,2025,reference,coal,p10,2024
2043,1.717404,2025,reference,coal,p10,2024
2042,1.679952,2025,reference,coal,p10,2024
2041,1.654906,2025,reference,coal,p10,2024
2040,1.638934,2025,reference,coal,p10,2024
2039,1.628153,2025,reference,coal,p10,2024
2038,1.630534,2025,reference,coal,p10,2024
2037,1.708283,2025,reference,coal,p10,2024
2036,1.705551,2025,reference,coal,p10,2024
2035,1.668318,2025,reference,coal,p10,2024
2034,1.661102,2025,reference,coal,p10,2024
2033,1.6546779999999999,2025,reference,coal,p10,2024
2032,1.6930479999999999,2025,reference,coal,p10,2024
2031,1.937969,2025,reference,coal,p10,2024
2030,1.871998,2025,reference,coal,p10,2024
2029,1.893015,2025,reference,coal,p10,2024
2028,1.692591,2025,reference,coal,p10,2024
2027,1.7395319999999999,2025,reference,coal,p10,2024
2026,1.815779,2025,reference,coal,p10,2024
2025,2.094299,2025,reference,coal,p10,2024
2024,2.128269,2025,reference,coal,p10,2024
2050,2.6126300000000002,2025,reference,coal,p11,2024
2049,2.604806,2025,reference,coal,p11,2024
2048,2.607058,2025,reference,coal,p11,2024
2047,2.605698,2025,reference,coal,p11,2024
2046,1.766638,2025,reference,coal,p11,2024
2045,1.748241,2025,reference,coal,p11,2024
2044,1.733515,2025,reference,coal,p11,2024
2043,1.717404,2025,reference,coal,p11,2024
2042,1.679952,2025,reference,coal,p11,2024
2041,1.654906,2025,reference,coal,p11,2024
2040,1.638934,2025,reference,coal,p11,2024
2039,1.628153,2025,reference,coal,p11,2024
2038,1.630534,2025,reference,coal,p11,2024
2037,1.708283,2025,reference,coal,p11,2024
2036,1.705551,2025,reference,coal,p11,2024
2035,1.668318,2025,reference,coal,p11,2024
2034,1.661102,2025,reference,coal,p11,2024
2033,1.6546779999999999,2025,reference,coal,p11,2024
2032,1.6930479999999999,2025,reference,coal,p11,2024
2031,1.937969,2025,reference,coal,p11,2024
2030,1.871998,2025,reference,coal,p11,2024
2029,1.893015,2025,reference,coal,p11,2024
2028,1.692591,2025,reference,coal,p11,2024
2027,1.7395319999999999,2025,reference,coal,p11,2024
2026,1.815779,2025,reference,coal,p11,2024
2025,2.094299,2025,reference,coal,p11,2024
2024,2.128269,2025,reference,coal,p11,2024
2050,25.760843,2025,reference,distillate,p8,2024
2049,25.676001,2025,reference,distillate,p8,2024
2048,25.642229,2025,reference,distillate,p8,2024
2047,25.635073,2025,reference,distillate,p8,2024
2046,25.067472,2025,reference,distillate,p8,2024
2045,24.818777,2025,reference,distillate,p8,2024
2044,24.750614,2025,reference,distillate,p8,2024
2043,24.56465,2025,reference,distillate,p8,2024
2042,24.224844,2025,reference,distillate,p8,2024
2041,24.138414,2025,reference,distillate,p8,2024
2040,23.900105,2025,reference,distillate,p8,2024
2039,23.738783,2025,reference,distillate,p8,2024
2038,23.63187,2025,reference,distillate,p8,2024
2037,23.43084,2025,reference,distillate,p8,2024
2036,23.30418,2025,reference,distillate,p8,2024
2035,23.273008,2025,reference,distillate,p8,2024
2034,23.090267,2025,reference,distillate,p8,2024
2033,23.003056,2025,reference,distillate,p8,2024
2032,22.773998,2025,reference,distillate,p8,2024
2031,23.013464,2025,reference,distillate,p8,2024
2030,23.039371,2025,reference,distillate,p8,2024
2029,23.321011,2025,reference,distillate,p8,2024
2028,23.665613,2025,reference,distillate,p8,2024
2027,24.023823,2025,reference,distillate,p8,2024
2026,24.563513,2025,reference,distillate,p8,2024
2025,25.854187,2025,reference,distillate,p8,2024
2024,27.408266,2025,reference,distillate,p8,2024
2050,25.760843,2025,reference,distillate,p9,2024
2049,25.676001,2025,reference,distillate,p9,2024
2048,25.642229,2025,reference,distillate,p9,2024
2047,25.635073,2025,reference,distillate,p9,2024
2046,25.067472,2025,reference,distillate,p9,2024
2045,24.818777,2025,reference,distillate,p9,2024
2044,24.750614,2025,reference,distillate,p9,2024
2043,24.56465,2025,reference,distillate,p9,2024
2042,24.224844,2025,reference,distillate,p9,2024
2041,24.138414,2025,reference,distillate,p9,2024
2040,23.900105,2025,reference,distillate,p9,2024
2039,23.738783,2025,reference,distillate,p9,2024
2038,23.63187,2025,reference,distillate,p9,2024
2037,23.43084,2025,reference,distillate,p9,2024
2036,23.30418,2025,reference,distillate,p9,2024
2035,23.273008,2025,reference,distillate,p9,2024
2034,23.090267,2025,reference,distillate,p9,2024
2033,23.003056,2025,reference,distillate,p9,2024
2032,22.773998,2025,reference,distillate,p9,2024
2031,23.013464,2025,reference,distillate,p9,2024
2030,23.039371,2025,reference,distillate,p9,2024
2029,23.321011,2025,reference,distillate,p9,2024
2028,23.665613,2025,reference,distillate,p9,2024
2027,24.023823,2025,reference,distillate,p9,2024
2026,24.563513,2025,reference,distillate,p9,2024
2025,25.854187,2025,reference,distillate,p9,2024
2024,27.408266,2025,reference,distillate,p9,2024
2050,25.760843,2025,reference,distillate,p10,2024
2049,25.676001,2025,reference,distillate,p10,2024
2048,25.642229,2025,reference,distillate,p10,2024
2047,25.635073,2025,reference,distillate,p10,2024
2046,25.067472,2025,reference,distillate,p10,2024
2045,24.818777,2025,reference,distillate,p10,2024
2044,24.750614,2025,reference,distillate,p10,2024
2043,24.56465,2025,reference,distillate,p10,2024
2042,24.224844,2025,reference,distillate,p10,2024
2041,24.138414,2025,reference,distillate,p10,2024
2040,23.900105,2025,reference,distillate,p10,2024
2039,23.738783,2025,reference,distillate,p10,2024
2038,23.63187,2025,reference,distillate,p10,2024
2037,23.43084,2025,reference,distillate,p10,2024
2036,23.30418,2025,reference,distillate,p10,2024
2035,23.273008,2025,reference,distillate,p10,2024
2034,23.090267,2025,reference,distillate,p10,2024
2033,23.003056,2025,reference,distillate,p10,2024
2032,22.773998,2025,reference,distillate,p10,2024
2031,23.013464,2025,reference,distillate,p10,2024
2030,23.039371,2025,reference,distillate,p10,2024
2029,23.321011,2025,reference,distillate,p10,2024
2028,23.665613,2025,reference,distillate,p10,2024
2027,24.023823,2025,reference,distillate,p10,2024
2026,24.563513,2025,reference,distillate,p10,2024
2025,25.854187,2025,reference,distillate,p10,2024
2024,27.408266,2025,reference,distillate,p10,2024
2050,25.760843,2025,reference,distillate,p11,2024
2049,25.676001,2025,reference,distillate,p11,2024
2048,25.642229,2025,reference,distillate,p11,2024
2047,25.635073,2025,reference,distillate,p11,2024
2046,25.067472,2025,reference,distillate,p11,2024
2045,24.818777,2025,reference,distillate,p11,2024
2044,24.750614,2025,reference,distillate,p11,2024
2043,24.56465,2025,reference,distillate,p11,2024
2042,24.224844,2025,reference,distillate,p11,2024
2041,24.138414,2025,reference,distillate,p11,2024
2040,23.900105,2025,reference,distillate,p11,2024
2039,23.738783,2025,reference,distillate,p11,2024
2038,23.63187,2025,reference,distillate,p11,2024
2037,23.43084,2025,reference,distillate,p11,2024
2036,23.30418,2025,reference,distillate,p11,2024
2035,23.273008,2025,reference,distillate,p11,2024
2034,23.090267,2025,reference,distillate,p11,2024
2033,23.003056,2025,reference,distillate,p11,2024
2032,22.773998,2025,reference,distillate,p11,2024
2031,23.013464,2025,reference,distillate,p11,2024
2030,23.039371,2025,reference,distillate,p11,2024
2029,23.321011,2025,reference,distillate,p11,2024
2028,23.665613,2025,reference,distillate,p11,2024
2027,24.023823,2025,reference,distillate,p11,2024
2026,24.563513,2025,reference,distillate,p11,2024
2025,25.854187,2025,reference,distillate,p11,2024
2024,27.408266,2025,reference,distillate,p11,2024
2050,5.97212,2025,reference,naturalgas,p27,2024
2049,5.912456,2025,reference,naturalgas,p27,2024
2048,6.010077,2025,reference,naturalgas,p27,2024
2047,6.069484,2025,reference,naturalgas,p27,2024
2046,6.013248,2025,reference,naturalgas,p27,2024
2045,5.9452,2025,reference,naturalgas,p27,2024
2044,5.905303,2025,reference,naturalgas,p27,2024
2043,5.836872,2025,reference,naturalgas,p27,2024
2042,5.683669,2025,reference,naturalgas,p27,2024
2041,5.505489,2025,reference,naturalgas,p27,2024
2040,5.306404,2025,reference,naturalgas,p27,2024
2039,5.160571,2025,reference,naturalgas,p27,2024
2038,5.154803,2025,reference,naturalgas,p27,2024
2037,5.176685,2025,reference,naturalgas,p27,2024
2036,5.251937,2025,reference,naturalgas,p27,2024
2035,5.303466,2025,reference,naturalgas,p27,2024
2034,5.230925,2025,reference,naturalgas,p27,2024
2033,5.040173,2025,reference,naturalgas,p27,2024
2032,4.733683,2025,reference,naturalgas,p27,2024
2031,4.079747,2025,reference,naturalgas,p27,2024
2030,3.861304,2025,reference,naturalgas,p27,2024
2029,3.513918,2025,reference,naturalgas,p27,2024
2028,3.269873,2025,reference,naturalgas,p27,2024
2027,3.122164,2025,reference,naturalgas,p27,2024
2026,3.156343,2025,reference,naturalgas,p27,2024
2025,3.296411,2025,reference,naturalgas,p27,2024
2024,2.841191,2025,reference,naturalgas,p27,2024
2050,5.97212,2025,reference,naturalgas,p28,2024
2049,5.912456,2025,reference,naturalgas,p28,2024
2048,6.010077,2025,reference,naturalgas,p28,2024
2047,6.069484,2025,reference,naturalgas,p28,2024
2046,6.013248,2025,reference,naturalgas,p28,2024
2045,5.9452,2025,reference,naturalgas,p28,2024
2044,5.905303,2025,reference,naturalgas,p28,2024
2043,5.836872,2025,reference,naturalgas,p28,2024
2042,5.683669,2025,reference,naturalgas,p28,2024
2041,5.505489,2025,reference,naturalgas,p28,2024
2040,5.306404,2025,reference,naturalgas,p28,2024
2039,5.160571,2025,reference,naturalgas,p28,2024
2038,5.154803,2025,reference,naturalgas,p28,2024
2037,5.176685,2025,reference,naturalgas,p28,2024
2036,5.251937,2025,reference,naturalgas,p28,2024
2035,5.303466,2025,reference,naturalgas,p28,2024
2034,5.230925,2025,reference,naturalgas,p28,2024
2033,5.040173,2025,reference,naturalgas,p28,2024
2032,4.733683,2025,reference,naturalgas,p28,2024
2031,4.079747,2025,reference,naturalgas,p28,2024
2030,3.861304,2025,reference,naturalgas,p28,2024
2029,3.513918,2025,reference,naturalgas,p28,2024
2028,3.269873,2025,reference,naturalgas,p28,2024
2027,3.122164,2025,reference,naturalgas,p28,2024
2026,3.156343,2025,reference,naturalgas,p28,2024
2025,3.296411,2025,reference,naturalgas,p28,2024
2024,2.841191,2025,reference,naturalgas,p28,2024
2050,5.97212,2025,reference,naturalgas,p29,2024
2049,5.912456,2025,reference,naturalgas,p29,2024
2048,6.010077,2025,reference,naturalgas,p29,2024
2047,6.069484,2025,reference,naturalgas,p29,2024
2046,6.013248,2025,reference,naturalgas,p29,2024
2045,5.9452,2025,reference,naturalgas,p29,2024
2044,5.905303,2025,reference,naturalgas,p29,2024
2043,5.836872,2025,reference,naturalgas,p29,2024
2042,5.683669,2025,reference,naturalgas,p29,2024
2041,5.505489,2025,reference,naturalgas,p29,2024
2040,5.306404,2025,reference,naturalgas,p29,2024
2039,5.160571,2025,reference,naturalgas,p29,2024
2038,5.154803,2025,reference,naturalgas,p29,2024
2037,5.176685,2025,reference,naturalgas,p29,2024
2036,5.251937,2025,reference,naturalgas,p29,2024
2035,5.303466,2025,reference,naturalgas,p29,2024
2034,5.230925,2025,reference,naturalgas,p29,2024
2033,5.040173,2025,reference,naturalgas,p29,2024
2032,4.733683,2025,reference,naturalgas,p29,2024
2031,4.079747,2025,reference,naturalgas,p29,2024
2030,3.861304,2025,reference,naturalgas,p29,2024
2029,3.513918,2025,reference,naturalgas,p29,2024
2028,3.269873,2025,reference,naturalgas,p29,2024
2027,3.122164,2025,reference,naturalgas,p29,2024
2026,3.156343,2025,reference,naturalgas,p29,2024
2025,3.296411,2025,reference,naturalgas,p29,2024
2024,2.841191,2025,reference,naturalgas,p29,2024
2050,5.97212,2025,reference,naturalgas,p30,2024
2049,5.912456,2025,reference,naturalgas,p30,2024
2048,6.010077,2025,reference,naturalgas,p30,2024
2047,6.069484,2025,reference,naturalgas,p30,2024
2046,6.013248,2025,reference,naturalgas,p30,2024
2045,5.9452,2025,reference,naturalgas,p30,2024
2044,5.905303,2025,reference,naturalgas,p30,2024
2043,5.836872,2025,reference,naturalgas,p30,2024
2042,5.683669,2025,reference,naturalgas,p30,2024
2041,5.505489,2025,reference,naturalgas,p30,2024
2040,5.306404,2025,reference,naturalgas,p30,2024
2039,5.160571,2025,reference,naturalgas,p30,2024
2038,5.154803,2025,reference,naturalgas,p30,2024
2037,5.176685,2025,reference,naturalgas,p30,2024
2036,5.251937,2025,reference,naturalgas,p30,2024
2035,5.303466,2025,reference,naturalgas,p30,2024
2034,5.230925,2025,reference,naturalgas,p30,2024
2033,5.040173,2025,reference,naturalgas,p30,2024
2032,4.733683,2025,reference,naturalgas,p30,2024
2031,4.079747,2025,reference,naturalgas,p30,2024
2030,3.861304,2025,reference,naturalgas,p30,2024
2029,3.513918,2025,reference,naturalgas,p30,2024
2028,3.269873,2025,reference,naturalgas,p30,2024
2027,3.122164,2025,reference,naturalgas,p30,2024
2026,3.156343,2025,reference,naturalgas,p30,2024
2025,3.296411,2025,reference,naturalgas,p30,2024
2024,2.841191,2025,reference,naturalgas,p30,2024
2050,5.74582,2025,reference,naturalgas,p8,2024
2049,5.796697,2025,reference,naturalgas,p8,2024
2048,5.813332,2025,reference,naturalgas,p8,2024
2047,5.8089509999999995,2025,reference,naturalgas,p8,2024
2046,5.758965,2025,reference,naturalgas,p8,2024
2045,5.636967,2025,reference,naturalgas,p8,2024
2044,5.645613,2025,reference,naturalgas,p8,2024
2043,5.563621,2025,reference,naturalgas,p8,2024
2042,5.408764,2025,reference,naturalgas,p8,2024
2041,5.287903,2025,reference,naturalgas,p8,2024
2040,5.055543,2025,reference,naturalgas,p8,2024
2039,4.923649,2025,reference,naturalgas,p8,2024
2038,5.010477,2025,reference,naturalgas,p8,2024
2037,5.104523,2025,reference,naturalgas,p8,2024
2036,5.28292,2025,reference,naturalgas,p8,2024
2035,5.41206,2025,reference,naturalgas,p8,2024
2034,5.384827,2025,reference,naturalgas,p8,2024
2033,5.191451,2025,reference,naturalgas,p8,2024
2032,4.89114,2025,reference,naturalgas,p8,2024
2031,4.274564,2025,reference,naturalgas,p8,2024
2030,4.01986,2025,reference,naturalgas,p8,2024
2029,3.63497,2025,reference,naturalgas,p8,2024
2028,3.344125,2025,reference,naturalgas,p8,2024
2027,3.154894,2025,reference,naturalgas,p8,2024
2026,3.232441,2025,reference,naturalgas,p8,2024
2025,3.449765,2025,reference,naturalgas,p8,2024
2024,3.178771,2025,reference,naturalgas,p8,2024
2050,5.74582,2025,reference,naturalgas,p9,2024
2049,5.796697,2025,reference,naturalgas,p9,2024
2048,5.813332,2025,reference,naturalgas,p9,2024
2047,5.8089509999999995,2025,reference,naturalgas,p9,2024
2046,5.758965,2025,reference,naturalgas,p9,2024
2045,5.636967,2025,reference,naturalgas,p9,2024
2044,5.645613,2025,reference,naturalgas,p9,2024
2043,5.563621,2025,reference,naturalgas,p9,2024
2042,5.408764,2025,reference,naturalgas,p9,2024
2041,5.287903,2025,reference,naturalgas,p9,2024
2040,5.055543,2025,reference,naturalgas,p9,2024
2039,4.923649,2025,reference,naturalgas,p9,2024
2038,5.010477,2025,reference,naturalgas,p9,2024
2037,5.104523,2025,reference,naturalgas,p9,2024
2036,5.28292,2025,reference,naturalgas,p9,2024
2035,5.41206,2025,reference,naturalgas,p9,2024
2034,5.384827,2025,reference,naturalgas,p9,2024
2033,5.191451,2025,reference,naturalgas,p9,2024
2032,4.89114,2025,reference,naturalgas,p9,2024
2031,4.274564,2025,reference,naturalgas,p9,2024
2030,4.01986,2025,reference,naturalgas,p9,2024
2029,3.63497,2025,reference,naturalgas,p9,2024
2028,3.344125,2025,reference,naturalgas,p9,2024
2027,3.154894,2025,reference,naturalgas,p9,2024
2026,3.232441,2025,reference,naturalgas,p9,2024
2025,3.449765,2025,reference,naturalgas,p9,2024
2024,3.178771,2025,reference,naturalgas,p9,2024
2050,5.74582,2025,reference,naturalgas,p10,2024
2049,5.796697,2025,reference,naturalgas,p10,2024
2048,5.813332,2025,reference,naturalgas,p10,2024
2047,5.8089509999999995,2025,reference,naturalgas,p10,2024
2046,5.758965,2025,reference,naturalgas,p10,2024
2045,5.636967,2025,reference,naturalgas,p10,2024
2044,5.645613,2025,reference,naturalgas,p10,2024
2043,5.563621,2025,reference,naturalgas,p10,2024
2042,5.408764,2025,reference,naturalgas,p10,2024
2041,5.287903,2025,reference,naturalgas,p10,2024
2040,5.055543,2025,reference,naturalgas,p10,2024
2039,4.923649,2025,reference,naturalgas,p10,2024
2038,5.010477,2025,reference,naturalgas,p10,2024
2037,5.104523,2025,reference,naturalgas,p10,2024
2036,5.28292,2025,reference,naturalgas,p10,2024
2035,5.41206,2025,reference,naturalgas,p10,2024
2034,5.384827,2025,reference,naturalgas,p10,2024
2033,5.191451,2025,reference,naturalgas,p10,2024
2032,4.89114,2025,reference,naturalgas,p10,2024
2031,4.274564,2025,reference,naturalgas,p10,2024
2030,4.01986,2025,reference,naturalgas,p10,2024
2029,3.63497,2025,reference,naturalgas,p10,2024
2028,3.344125,2025,reference,naturalgas,p10,2024
2027,3.154894,2025,reference,naturalgas,p10,2024
2026,3.232441,2025,reference,naturalgas,p10,2024
2025,3.449765,2025,reference,naturalgas,p10,2024
2024,3.178771,2025,reference,naturalgas,p10,2024
2050,5.74582,2025,reference,naturalgas,p11,2024
2049,5.796697,2025,reference,naturalgas,p11,2024
2048,5.813332,2025,reference,naturalgas,p11,2024
2047,5.8089509999999995,2025,reference,naturalgas,p11,2024
2046,5.758965,2025,reference,naturalgas,p11,2024
2045,5.636967,2025,reference,naturalgas,p11,2024
2044,5.645613,2025,reference,naturalgas,p11,2024
2043,5.563621,2025,reference,naturalgas,p11,2024
2042,5.408764,2025,reference,naturalgas,p11,2024
2041,5.287903,2025,reference,naturalgas,p11,2024
2040,5.055543,2025,reference,naturalgas,p11,2024
2039,4.923649,2025,reference,naturalgas,p11,2024
2038,5.010477,2025,reference,naturalgas,p11,2024
2037,5.104523,2025,reference,naturalgas,p11,2024
2036,5.28292,2025,reference,naturalgas,p11,2024
2035,5.41206,2025,reference,naturalgas,p11,2024
2034,5.384827,2025,reference,naturalgas,p11,2024
2033,5.191451,2025,reference,naturalgas,p11,2024
2032,4.89114,2025,reference,naturalgas,p11,2024
2031,4.274564,2025,reference,naturalgas,p11,2024
2030,4.01986,2025,reference,naturalgas,p11,2024
2029,3.63497,2025,reference,naturalgas,p11,2024
2028,3.344125,2025,reference,naturalgas,p11,2024
2027,3.154894,2025,reference,naturalgas,p11,2024
2026,3.232441,2025,reference,naturalgas,p11,2024
2025,3.449765,2025,reference,naturalgas,p11,2024
2024,3.178771,2025,reference,naturalgas,p11,2024
2050,0.7515229999999999,2025,reference,uranium,p27,2024
2049,0.751599,2025,reference,uranium,p27,2024
2048,0.7516649999999999,2025,reference,uranium,p27,2024
2047,0.75173,2025,reference,uranium,p27,2024
2046,0.751806,2025,reference,uranium,p27,2024
2045,0.751871,2025,reference,uranium,p27,2024
2044,0.7519359999999999,2025,reference,uranium,p27,2024
2043,0.752012,2025,reference,uranium,p27,2024
2042,0.7520779999999999,2025,reference,uranium,p27,2024
2041,0.752154,2025,reference,uranium,p27,2024
2040,0.752219,2025,reference,uranium,p27,2024
2039,0.752284,2025,reference,uranium,p27,2024
2038,0.75236,2025,reference,uranium,p27,2024
2037,0.752425,2025,reference,uranium,p27,2024
2036,0.752491,2025,reference,uranium,p27,2024
2035,0.752567,2025,reference,uranium,p27,2024
2034,0.752632,2025,reference,uranium,p27,2024
2033,0.7527079999999999,2025,reference,uranium,p27,2024
2032,0.7527729999999999,2025,reference,uranium,p27,2024
2031,0.752838,2025,reference,uranium,p27,2024
2030,0.752914,2025,reference,uranium,p27,2024
2029,0.7529800000000001,2025,reference,uranium,p27,2024
2028,0.753056,2025,reference,uranium,p27,2024
2027,0.7531209999999999,2025,reference,uranium,p27,2024
2026,0.7531859999999999,2025,reference,uranium,p27,2024
2025,0.753262,2025,reference,uranium,p27,2024
2024,0.753328,2025,reference,uranium,p27,2024
2050,0.7515229999999999,2025,reference,uranium,p28,2024
2049,0.751599,2025,reference,uranium,p28,2024
2048,0.7516649999999999,2025,reference,uranium,p28,2024
2047,0.75173,2025,reference,uranium,p28,2024
2046,0.751806,2025,reference,uranium,p28,2024
2045,0.751871,2025,reference,uranium,p28,2024
2044,0.7519359999999999,2025,reference,uranium,p28,2024
2043,0.752012,2025,reference,uranium,p28,2024
2042,0.7520779999999999,2025,reference,uranium,p28,2024
2041,0.752154,2025,reference,uranium,p28,2024
2040,0.752219,2025,reference,uranium,p28,2024
2039,0.752284,2025,reference,uranium,p28,2024
2038,0.75236,2025,reference,uranium,p28,2024
2037,0.752425,2025,reference,uranium,p28,2024
2036,0.752491,2025,reference,uranium,p28,2024
2035,0.752567,2025,reference,uranium,p28,2024
2034,0.752632,2025,reference,uranium,p28,2024
2033,0.7527079999999999,2025,reference,uranium,p28,2024
2032,0.7527729999999999,2025,reference,uranium,p28,2024
2031,0.752838,2025,reference,uranium,p28,2024
2030,0.752914,2025,reference,uranium,p28,2024
2029,0.7529800000000001,2025,reference,uranium,p28,2024
2028,0.753056,2025,reference,uranium,p28,2024
2027,0.7531209999999999,2025,reference,uranium,p28,2024
2026,0.7531859999999999,2025,reference,uranium,p28,2024
2025,0.753262,2025,reference,uranium,p28,2024
2024,0.753328,2025,reference,uranium,p28,2024
2050,0.7515229999999999,2025,reference,uranium,p29,2024
2049,0.751599,2025,reference,uranium,p29,2024
2048,0.7516649999999999,2025,reference,uranium,p29,2024
2047,0.75173,2025,reference,uranium,p29,2024
2046,0.751806,2025,reference,uranium,p29,2024
2045,0.751871,2025,reference,uranium,p29,2024
2044,0.7519359999999999,2025,reference,uranium,p29,2024
2043,0.752012,2025,reference,uranium,p29,2024
2042,0.7520779999999999,2025,reference,uranium,p29,2024
2041,0.752154,2025,reference,uranium,p29,2024
2040,0.752219,2025,reference,uranium,p29,2024
2039,0.752284,2025,reference,uranium,p29,2024
2038,0.75236,2025,reference,uranium,p29,2024
2037,0.752425,2025,reference,uranium,p29,2024
2036,0.752491,2025,reference,uranium,p29,2024
2035,0.752567,2025,reference,uranium,p29,2024
2034,0.752632,2025,reference,uranium,p29,2024
2033,0.7527079999999999,2025,reference,uranium,p29,2024
2032,0.7527729999999999,2025,reference,uranium,p29,2024
2031,0.752838,2025,reference,uranium,p29,2024
2030,0.752914,2025,reference,uranium,p29,2024
2029,0.7529800000000001,2025,reference,uranium,p29,2024
2028,0.753056,2025,reference,uranium,p29,2024
2027,0.7531209999999999,2025,reference,uranium,p29,2024
2026,0.7531859999999999,2025,reference,uranium,p29,2024
2025,0.753262,2025,reference,uranium,p29,2024
2024,0.753328,2025,reference,uranium,p29,2024
2050,0.7515229999999999,2025,reference,uranium,p30,2024
2049,0.751599,2025,reference,uranium,p30,2024
2048,0.7516649999999999,2025,reference,uranium,p30,2024
2047,0.75173,2025,reference,uranium,p30,2024
2046,0.751806,2025,reference,uranium,p30,2024
2045,0.751871,2025,reference,uranium,p30,2024
2044,0.7519359999999999,2025,reference,uranium,p30,2024
2043,0.752012,2025,reference,uranium,p30,2024
2042,0.7520779999999999,2025,reference,uranium,p30,2024
2041,0.752154,2025,reference,uranium,p30,2024
2040,0.752219,2025,reference,uranium,p30,2024
2039,0.752284,2025,reference,uranium,p30,2024
2038,0.75236,2025,reference,uranium,p30,2024
2037,0.752425,2025,reference,uranium,p30,2024
2036,0.752491,2025,reference,uranium,p30,2024
2035,0.752567,2025,reference,uranium,p30,2024
2034,0.752632,2025,reference,uranium,p30,2024
2033,0.7527079999999999,2025,reference,uranium,p30,2024
2032,0.7527729999999999,2025,reference,uranium,p30,2024
2031,0.752838,2025,reference,uranium,p30,2024
2030,0.752914,2025,reference,uranium,p30,2024
2029,0.7529800000000001,2025,reference,uranium,p30,2024
2028,0.753056,2025,reference,uranium,p30,2024
2027,0.7531209999999999,2025,reference,uranium,p30,2024
2026,0.7531859999999999,2025,reference,uranium,p30,2024
2025,0.753262,2025,reference,uranium,p30,2024
2024,0.753328,2025,reference,uranium,p30,2024
2050,0.7515229999999999,2025,reference,uranium,p8,2024
2049,0.751599,2025,reference,uranium,p8,2024
2048,0.7516649999999999,2025,reference,uranium,p8,2024
2047,0.75173,2025,reference,uranium,p8,2024
2046,0.751806,2025,reference,uranium,p8,2024
2045,0.751871,2025,reference,uranium,p8,2024
2044,0.7519359999999999,2025,reference,uranium,p8,2024
2043,0.752012,2025,reference,uranium,p8,2024
2042,0.7520779999999999,2025,reference,uranium,p8,2024
2041,0.752154,2025,reference,uranium,p8,2024
2040,0.752219,2025,reference,uranium,p8,2024
2039,0.752284,2025,reference,uranium,p8,2024
2038,0.75236,2025,reference,uranium,p8,2024
2037,0.752425,2025,reference,uranium,p8,2024
2036,0.752491,2025,reference,uranium,p8,2024
2035,0.752567,2025,reference,uranium,p8,2024
2034,0.752632,2025,reference,uranium,p8,2024
2033,0.7527079999999999,2025,reference,uranium,p8,2024
2032,0.7527729999999999,2025,reference,uranium,p8,2024
2031,0.752838,2025,reference,uranium,p8,2024
2030,0.752914,2025,reference,uranium,p8,2024
2029,0.7529800000000001,2025,reference,uranium,p8,2024
2028,0.753056,2025,reference,uranium,p8,2024
2027,0.7531209999999999,2025,reference,uranium,p8,2024
2026,0.7531859999999999,2025,reference,uranium,p8,2024
2025,0.753262,2025,reference,uranium,p8,2024
2024,0.753328,2025,reference,uranium,p8,2024
2050,0.7515229999999999,2025,reference,uranium,p9,2024
2049,0.751599,2025,reference,uranium,p9,2024
2048,0.7516649999999999,2025,reference,uranium,p9,2024
2047,0.75173,2025,reference,uranium,p9,2024
2046,0.751806,2025,reference,uranium,p9,2024
2045,0.751871,2025,reference,uranium,p9,2024
2044,0.7519359999999999,2025,reference,uranium,p9,2024
2043,0.752012,2025,reference,uranium,p9,2024
2042,0.7520779999999999,2025,reference,uranium,p9,2024
2041,0.752154,2025,reference,uranium,p9,2024
2040,0.752219,2025,reference,uranium,p9,2024
2039,0.752284,2025,reference,uranium,p9,2024
2038,0.75236,2025,reference,uranium,p9,2024
2037,0.752425,2025,reference,uranium,p9,2024
2036,0.752491,2025,reference,uranium,p9,2024
