data_year,basis_year,cap_recovery_years,cost_case,financial_case,technology,tech_detail,parameter,parameter_value,units,dollar_year
2024,2042,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2042,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5923834.75440867,,2022
2024,2042,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2042,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2042,30,Moderate,Market,UtilityPV,Class1,capex_mw,692606.710115792,,2022
2024,2042,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13960.9073027515,,2022
2024,2042,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1160823.46964145,,2022
2024,2042,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28500.0,,2022
2024,2042,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.88,,2022
2024,2042,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1041476.06290381,,2022
2024,2042,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,23200.0,,2022
2024,2042,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2042,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5923834.75440867,,2022
2024,2042,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2042,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2043,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,287906.6726,,2022
2024,2043,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,187905.2185,,2022
2024,2043,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,7197.666815,,2022
2024,2043,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4697.630463,,2022
2024,2043,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2043,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1111477.94865385,,2022
2024,2043,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26657.1296503912,,2022
2024,2043,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1150682.8403108,,2022
2024,2043,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28300.0,,2022
2024,2043,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.87,,2022
2024,2043,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1031669.74003461,,2022
2024,2043,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,23100.0,,2022
2024,2043,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2043,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5793640.5839821,,2022
2024,2043,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2043,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2043,20,Moderate,Market,UtilityPV,Class1,capex_mw,678445.057587303,,2022
2024,2043,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13810.4212379187,,2022
2024,2043,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1111477.94865385,,2022
2024,2043,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26657.1296503912,,2022
2024,2043,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1150682.8403108,,2022
2024,2043,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28300.0,,2022
2024,2043,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.87,,2022
2024,2043,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1031669.74003461,,2022
2024,2043,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,23100.0,,2022
2024,2043,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2043,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5793640.5839821,,2022
2024,2043,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2043,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2043,30,Moderate,Market,UtilityPV,Class1,capex_mw,678445.057587303,,2022
2024,2043,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13810.4212379187,,2022
2024,2043,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1150682.8403108,,2022
2024,2043,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28300.0,,2022
2024,2043,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.87,,2022
2024,2043,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1031669.74003461,,2022
2024,2043,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,23100.0,,2022
2024,2043,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2043,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5793640.5839821,,2022
2024,2043,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2043,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2044,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,285482.4077,,2022
2024,2044,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,183500.785,,2022
2024,2044,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,7137.060191,,2022
2024,2044,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4587.519626,,2022
2024,2044,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2044,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1096825.69748709,,2022
2024,2044,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26456.618612159,,2022
2024,2044,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1140542.21098015,,2022
2024,2044,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28100.0,,2022
2024,2044,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.86,,2022
2024,2044,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1021863.41716541,,2022
2024,2044,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22900.0,,2022
2024,2044,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2044,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5663446.41355554,,2022
2024,2044,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2044,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2044,20,Moderate,Market,UtilityPV,Class1,capex_mw,664283.405058815,,2022
2024,2044,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13660.18573665,,2022
2024,2044,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1096825.69748709,,2022
2024,2044,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26456.618612159,,2022
2024,2044,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1140542.21098015,,2022
2024,2044,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28100.0,,2022
2024,2044,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.86,,2022
2024,2044,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1021863.41716541,,2022
2024,2044,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22900.0,,2022
2024,2044,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2044,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5663446.41355554,,2022
2024,2044,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2044,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2044,30,Moderate,Market,UtilityPV,Class1,capex_mw,664283.405058815,,2022
2024,2044,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13660.18573665,,2022
2024,2044,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1140542.21098015,,2022
2024,2044,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,28100.0,,2022
2024,2044,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.86,,2022
2024,2044,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1021863.41716541,,2022
2024,2044,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22900.0,,2022
2024,2044,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2044,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5663446.41355554,,2022
2024,2044,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2044,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2045,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,283030.5775,,2022
2024,2045,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,179103.5106,,2022
2024,2045,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,7075.764437,,2022
2024,2045,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4477.587766,,2022
2024,2045,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2045,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1082173.44632033,,2022
2024,2045,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26256.1075739267,,2022
2024,2045,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1130401.5816495,,2022
2024,2045,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27800.0,,2022
2024,2045,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.85,,2022
2024,2045,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1012168.52978336,,2022
2024,2045,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22800.0,,2022
2024,2045,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2045,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5533252.24312897,,2022
2024,2045,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2045,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2045,20,Moderate,Market,UtilityPV,Class1,capex_mw,650121.752530326,,2022
2024,2045,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13510.1968426785,,2022
2024,2045,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1082173.44632033,,2022
2024,2045,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26256.1075739267,,2022
2024,2045,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1130401.5816495,,2022
2024,2045,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27800.0,,2022
2024,2045,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.85,,2022
2024,2045,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1012168.52978336,,2022
2024,2045,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22800.0,,2022
2024,2045,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2045,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5533252.24312897,,2022
2024,2045,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2045,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2045,30,Moderate,Market,UtilityPV,Class1,capex_mw,650121.752530326,,2022
2024,2045,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13510.1968426785,,2022
2024,2045,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1130401.5816495,,2022
2024,2045,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27800.0,,2022
2024,2045,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.85,,2022
2024,2045,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1012168.52978336,,2022
2024,2045,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22800.0,,2022
2024,2045,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2045,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5533252.24312897,,2022
2024,2045,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2045,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2046,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,280549.89,,2022
2024,2046,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,174713.7309,,2022
2024,2046,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,7013.747251,,2022
2024,2046,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4367.843273,,2022
2024,2046,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2046,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1067521.19515356,,2022
2024,2046,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26055.5965356945,,2022
2024,2046,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1120260.95231886,,2022
2024,2046,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27600.0,,2022
2024,2046,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.83,,2022
2024,2046,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1002362.20691417,,2022
2024,2046,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22600.0,,2022
2024,2046,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2046,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5403058.07270241,,2022
2024,2046,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2046,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2046,20,Moderate,Market,UtilityPV,Class1,capex_mw,635960.100001838,,2022
2024,2046,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13360.4506825913,,2022
2024,2046,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1067521.19515356,,2022
2024,2046,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,26055.5965356945,,2022
2024,2046,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1120260.95231886,,2022
2024,2046,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27600.0,,2022
2024,2046,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.83,,2022
2024,2046,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1002362.20691417,,2022
2024,2046,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22600.0,,2022
2024,2046,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2046,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5403058.07270241,,2022
2024,2046,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2046,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2046,30,Moderate,Market,UtilityPV,Class1,capex_mw,635960.100001838,,2022
2024,2046,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13360.4506825913,,2022
2024,2046,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1120260.95231886,,2022
2024,2046,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27600.0,,2022
2024,2046,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.83,,2022
2024,2046,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,1002362.20691417,,2022
2024,2046,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22600.0,,2022
2024,2046,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2046,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5403058.07270241,,2022
2024,2046,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2046,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2047,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,278038.9713,,2022
2024,2047,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,170331.8027,,2022
2024,2047,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,6950.974282,,2022
2024,2047,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4258.295069,,2022
2024,2047,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2047,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1052868.94398681,,2022
2024,2047,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25855.0854974622,,2022
2024,2047,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1110120.32298821,,2022
2024,2047,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27400.0,,2022
2024,2047,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.82,,2022
2024,2047,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,992555.884044966,,2022
2024,2047,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22500.0,,2022
2024,2047,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2047,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5272863.90227585,,2022
2024,2047,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2047,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2047,20,Moderate,Market,UtilityPV,Class1,capex_mw,621798.447473349,,2022
2024,2047,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13210.9434636714,,2022
2024,2047,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1052868.94398681,,2022
2024,2047,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25855.0854974622,,2022
2024,2047,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1110120.32298821,,2022
2024,2047,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27400.0,,2022
2024,2047,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.82,,2022
2024,2047,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,992555.884044966,,2022
2024,2047,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22500.0,,2022
2024,2047,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2047,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5272863.90227585,,2022
2024,2047,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2047,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2047,30,Moderate,Market,UtilityPV,Class1,capex_mw,621798.447473349,,2022
2024,2047,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13210.9434636714,,2022
2024,2047,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1110120.32298821,,2022
2024,2047,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27400.0,,2022
2024,2047,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.82,,2022
2024,2047,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,992555.884044966,,2022
2024,2047,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22500.0,,2022
2024,2047,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2047,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5272863.90227585,,2022
2024,2047,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2047,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2048,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,275496.3585,,2022
2024,2048,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,165958.106,,2022
2024,2048,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,6887.408962,,2022
2024,2048,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4148.95265,,2022
2024,2048,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2048,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1038216.69282004,,2022
2024,2048,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25654.57445923,,2022
2024,2048,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1099979.69365756,,2022
2024,2048,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27200.0,,2022
2024,2048,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.81,,2022
2024,2048,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,982749.561175767,,2022
2024,2048,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22300.0,,2022
2024,2048,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2048,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5142669.73184928,,2022
2024,2048,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2048,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2048,20,Moderate,Market,UtilityPV,Class1,capex_mw,607636.79494486,,2022
2024,2048,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13061.6714718074,,2022
2024,2048,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1038216.69282004,,2022
2024,2048,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25654.57445923,,2022
2024,2048,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1099979.69365756,,2022
2024,2048,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27200.0,,2022
2024,2048,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.81,,2022
2024,2048,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,982749.561175767,,2022
2024,2048,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22300.0,,2022
2024,2048,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2048,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5142669.73184928,,2022
2024,2048,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2048,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2048,30,Moderate,Market,UtilityPV,Class1,capex_mw,607636.79494486,,2022
2024,2048,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,13061.6714718074,,2022
2024,2048,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1099979.69365756,,2022
2024,2048,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27200.0,,2022
2024,2048,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.81,,2022
2024,2048,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,982749.561175767,,2022
2024,2048,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22300.0,,2022
2024,2048,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2048,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5142669.73184928,,2022
2024,2048,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2048,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
