region,year,weather_year,time_index,load_mw
p28,2045,2012,62,13444.0
p28,2045,2012,63,13342.0
p28,2045,2012,64,13242.0
p28,2045,2012,65,13101.0
p28,2045,2012,66,13058.0
p28,2045,2012,67,13148.0
p28,2045,2012,68,13662.0
p28,2045,2012,69,14314.0
p28,2045,2012,70,14292.0
p28,2045,2012,71,14054.0
p28,2045,2012,72,13728.0
p28,2045,2012,73,13145.0
p28,2045,2012,74,12596.0
p28,2045,2012,75,12247.0
p28,2045,2012,76,12259.0
p28,2045,2012,77,12462.0
p28,2045,2012,78,12432.0
p28,2045,2012,79,12390.0
p28,2045,2012,80,12953.0
p28,2045,2012,81,13682.0
p28,2045,2012,82,13963.0
p28,2045,2012,83,13837.0
p28,2045,2012,84,13686.0
p28,2045,2012,85,13645.0
p28,2045,2012,86,13542.0
p28,2045,2012,87,13387.0
p28,2045,2012,88,13191.0
p28,2045,2012,89,13070.0
p28,2045,2012,90,13047.0
p28,2045,2012,91,13208.0
p28,2045,2012,92,13695.0
p28,2045,2012,93,14278.0
p28,2045,2012,94,14292.0
p28,2045,2012,95,14046.0
p28,2045,2012,96,13615.0
p28,2045,2012,97,13053.0
p28,2045,2012,98,12451.0
p28,2045,2012,99,12117.0
p28,2045,2012,100,12053.0
p28,2045,2012,101,12223.0
p28,2045,2012,102,12161.0
p28,2045,2012,103,12213.0
p28,2045,2012,104,12672.0
p28,2045,2012,105,13550.0
p28,2045,2012,106,13714.0
p28,2045,2012,107,13515.0
p28,2045,2012,108,13407.0
p28,2045,2012,109,13416.0
p28,2045,2012,110,13357.0
p28,2045,2012,111,13278.0
p28,2045,2012,112,13152.0
p28,2045,2012,113,13005.0
p28,2045,2012,114,13018.0
p28,2045,2012,115,13130.0
p28,2045,2012,116,13610.0
p28,2045,2012,117,14228.0
p28,2045,2012,118,14292.0
p28,2045,2012,119,14045.0
p28,2045,2012,120,13702.0
p28,2045,2012,121,13161.0
p28,2045,2012,122,12658.0
p28,2045,2012,123,12388.0
p28,2045,2012,124,12627.0
p28,2045,2012,125,12849.0
p28,2045,2012,126,12733.0
p28,2045,2012,127,12682.0
p28,2045,2012,128,13264.0
p28,2045,2012,129,14036.0
p28,2045,2012,130,14241.0
p28,2045,2012,131,14116.0
p28,2045,2012,132,14087.0
p28,2045,2012,133,14015.0
p28,2045,2012,134,13900.0
p28,2045,2012,135,13666.0
p28,2045,2012,136,13446.0
p28,2045,2012,137,13346.0
p28,2045,2012,138,13303.0
p28,2045,2012,139,13388.0
p28,2045,2012,140,13833.0
p28,2045,2012,141,14401.0
p28,2045,2012,142,14377.0
p28,2045,2012,143,14184.0
p28,2045,2012,144,13861.0
p28,2045,2012,145,13438.0
p28,2045,2012,146,12966.0
p28,2045,2012,147,12406.0
p28,2045,2012,148,12017.0
p28,2045,2012,149,12046.0
p28,2045,2012,150,11998.0
p28,2045,2012,151,11931.0
p28,2045,2012,152,12252.0
p28,2045,2012,153,12630.0
p28,2045,2012,154,13013.0
p28,2045,2012,155,13214.0
p28,2045,2012,156,13239.0
p28,2045,2012,157,13161.0
p28,2045,2012,158,12924.0
p28,2045,2012,159,12636.0
p28,2045,2012,160,12378.0
p28,2045,2012,161,12221.0
p28,2045,2012,162,12095.0
p28,2045,2012,163,12231.0
p28,2045,2012,164,12760.0
p28,2045,2012,165,13284.0
p28,2045,2012,166,13205.0
p28,2045,2012,167,13065.0
p28,2045,2012,168,12810.0
p28,2045,2012,169,12424.0
p28,2045,2012,170,12059.0
p28,2045,2012,171,11892.0
p28,2045,2012,172,11884.0
p28,2045,2012,173,11948.0
p28,2045,2012,174,11884.0
p28,2045,2012,175,11825.0
p28,2045,2012,176,12028.0
p28,2045,2012,177,12392.0
p28,2045,2012,178,12707.0
p28,2045,2012,179,13003.0
p28,2045,2012,180,13118.0
p28,2045,2012,181,13228.0
p28,2045,2012,182,13070.0
p28,2045,2012,183,12932.0
p28,2045,2012,184,12670.0
p28,2045,2012,185,12496.0
p28,2045,2012,186,12445.0
p28,2045,2012,187,12642.0
p28,2045,2012,188,13172.0
p28,2045,2012,189,13826.0
p28,2045,2012,190,13852.0
p28,2045,2012,191,13627.0
p28,2045,2012,192,13292.0
p28,2045,2012,193,12841.0
p28,2045,2012,194,12369.0
p28,2045,2012,195,12499.0
p28,2045,2012,196,12951.0
p28,2045,2012,197,13268.0
p28,2045,2012,198,13162.0
p28,2045,2012,199,13055.0
p28,2045,2012,200,13740.0
p28,2045,2012,201,14714.0
p28,2045,2012,202,14860.0
p28,2045,2012,203,14591.0
p28,2045,2012,204,14496.0
p28,2045,2012,205,14524.0
p28,2045,2012,206,14360.0
p28,2045,2012,207,14096.0
p28,2045,2012,208,13976.0
p28,2045,2012,209,13599.0
p28,2045,2012,210,13518.0
p28,2045,2012,211,13636.0
p28,2045,2012,212,14218.0
p28,2045,2012,213,14977.0
p28,2045,2012,214,15029.0
p28,2045,2012,215,14802.0
p28,2045,2012,216,14529.0
p28,2045,2012,217,13882.0
p28,2045,2012,218,13355.0
p28,2045,2012,219,13135.0
p28,2045,2012,220,13023.0
p28,2045,2012,221,13302.0
p28,2045,2012,222,13246.0
p28,2045,2012,223,13249.0
p28,2045,2012,224,14009.0
p28,2045,2012,225,14796.0
p28,2045,2012,226,15011.0
p28,2045,2012,227,14702.0
p28,2045,2012,228,14482.0
p28,2045,2012,229,14273.0
p28,2045,2012,230,14047.0
p28,2045,2012,231,13696.0
p28,2045,2012,232,13376.0
p28,2045,2012,233,13125.0
p28,2045,2012,234,13037.0
p28,2045,2012,235,13178.0
p28,2045,2012,236,13711.0
p28,2045,2012,237,14397.0
p28,2045,2012,238,14450.0
p28,2045,2012,239,14314.0
p28,2045,2012,240,14037.0
p29,2030,2012,1,140.0
p29,2030,2012,2,138.0
p29,2030,2012,3,131.0
p29,2030,2012,4,133.0
p29,2030,2012,5,132.0
p29,2030,2012,6,132.0
p29,2030,2012,7,133.0
p29,2030,2012,8,136.0
p29,2030,2012,9,141.0
p29,2030,2012,10,142.0
p29,2030,2012,11,146.0
p29,2030,2012,12,143.0
p29,2030,2012,13,142.0
p29,2030,2012,14,138.0
p29,2030,2012,15,135.0
p29,2030,2012,16,132.0
p29,2030,2012,17,130.0
p29,2030,2012,18,129.0
p29,2030,2012,19,130.0
p29,2030,2012,20,138.0
p29,2030,2012,21,146.0
p29,2030,2012,22,144.0
p29,2030,2012,23,142.0
p29,2030,2012,24,139.0
p29,2030,2012,25,133.0
p29,2030,2012,26,128.0
p29,2030,2012,27,127.0
p29,2030,2012,28,127.0
p29,2030,2012,29,128.0
p29,2030,2012,30,127.0
p29,2030,2012,31,128.0
p29,2030,2012,32,132.0
p29,2030,2012,33,138.0
p29,2030,2012,34,142.0
p29,2030,2012,35,143.0
p29,2030,2012,36,146.0
p29,2030,2012,37,147.0
p29,2030,2012,38,144.0
p29,2030,2012,39,142.0
p29,2030,2012,40,140.0
p29,2030,2012,41,139.0
p29,2030,2012,42,139.0
p29,2030,2012,43,140.0
p29,2030,2012,44,147.0
p29,2030,2012,45,154.0
p29,2030,2012,46,153.0
p29,2030,2012,47,151.0
p29,2030,2012,48,147.0
p29,2030,2012,49,140.0
p29,2030,2012,50,133.0
p29,2030,2012,51,129.0
p29,2030,2012,52,127.0
p29,2030,2012,53,128.0
p29,2030,2012,54,128.0
p29,2030,2012,55,131.0
p29,2030,2012,56,139.0
p29,2030,2012,57,150.0
p29,2030,2012,58,154.0
p29,2030,2012,59,153.0
p29,2030,2012,60,152.0
p29,2030,2012,61,150.0
p29,2030,2012,62,148.0
p29,2030,2012,63,146.0
p29,2030,2012,64,143.0
p29,2030,2012,65,141.0
p29,2030,2012,66,140.0
p29,2030,2012,67,141.0
p29,2030,2012,68,148.0
p29,2030,2012,69,155.0
p29,2030,2012,70,155.0
p29,2030,2012,71,153.0
p29,2030,2012,72,149.0
p29,2030,2012,73,142.0
p29,2030,2012,74,136.0
p29,2030,2012,75,132.0
p29,2030,2012,76,131.0
p29,2030,2012,77,133.0
p29,2030,2012,78,135.0
p29,2030,2012,79,138.0
p29,2030,2012,80,147.0
p29,2030,2012,81,159.0
p29,2030,2012,82,163.0
p29,2030,2012,83,161.0
p29,2030,2012,84,156.0
p29,2030,2012,85,153.0
p29,2030,2012,86,149.0
p29,2030,2012,87,146.0
p29,2030,2012,88,142.0
p29,2030,2012,89,141.0
p29,2030,2012,90,140.0
p29,2030,2012,91,142.0
p29,2030,2012,92,148.0
p29,2030,2012,93,155.0
p29,2030,2012,94,155.0
p29,2030,2012,95,153.0
p29,2030,2012,96,148.0
p29,2030,2012,97,141.0
p29,2030,2012,98,133.0
p29,2030,2012,99,130.0
p29,2030,2012,100,129.0
p29,2030,2012,101,129.0
p29,2030,2012,102,131.0
p29,2030,2012,103,136.0
p29,2030,2012,104,143.0
p29,2030,2012,105,156.0
p29,2030,2012,106,160.0
p29,2030,2012,107,158.0
p29,2030,2012,108,153.0
p29,2030,2012,109,151.0
p29,2030,2012,110,147.0
p29,2030,2012,111,144.0
p29,2030,2012,112,142.0
p29,2030,2012,113,140.0
p29,2030,2012,114,140.0
p29,2030,2012,115,140.0
p29,2030,2012,116,147.0
p29,2030,2012,117,154.0
p29,2030,2012,118,155.0
p29,2030,2012,119,152.0
p29,2030,2012,120,149.0
p29,2030,2012,121,142.0
p29,2030,2012,122,137.0
p29,2030,2012,123,133.0
p29,2030,2012,124,135.0
p29,2030,2012,125,136.0
p29,2030,2012,126,137.0
p29,2030,2012,127,141.0
p29,2030,2012,128,150.0
p29,2030,2012,129,162.0
p29,2030,2012,130,166.0
p29,2030,2012,131,164.0
p29,2030,2012,132,161.0
p29,2030,2012,133,156.0
p29,2030,2012,134,151.0
p29,2030,2012,135,146.0
p29,2030,2012,136,142.0
p29,2030,2012,137,141.0
p29,2030,2012,138,140.0
p29,2030,2012,139,140.0
p29,2030,2012,140,147.0
p29,2030,2012,141,153.0
p29,2030,2012,142,152.0
p29,2030,2012,143,151.0
p29,2030,2012,144,148.0
p29,2030,2012,145,143.0
p29,2030,2012,146,139.0
p29,2030,2012,147,136.0
p29,2030,2012,148,133.0
p29,2030,2012,149,132.0
p29,2030,2012,150,133.0
p29,2030,2012,151,136.0
p29,2030,2012,152,141.0
p29,2030,2012,153,147.0
p29,2030,2012,154,153.0
p29,2030,2012,155,155.0
p29,2030,2012,156,154.0
p29,2030,2012,157,151.0
p29,2030,2012,158,147.0
p29,2030,2012,159,140.0
p29,2030,2012,160,137.0
p29,2030,2012,161,133.0
p29,2030,2012,162,132.0
p29,2030,2012,163,133.0
p29,2030,2012,164,140.0
p29,2030,2012,165,147.0
p29,2030,2012,166,146.0
p29,2030,2012,167,144.0
p29,2030,2012,168,142.0
p29,2030,2012,169,138.0
p29,2030,2012,170,133.0
p29,2030,2012,171,131.0
p29,2030,2012,172,131.0
p29,2030,2012,173,131.0
p29,2030,2012,174,132.0
p29,2030,2012,175,135.0
p29,2030,2012,176,138.0
p29,2030,2012,177,143.0
p29,2030,2012,178,149.0
p29,2030,2012,179,152.0
p29,2030,2012,180,152.0
p29,2030,2012,181,151.0
p29,2030,2012,182,147.0
p29,2030,2012,183,144.0
p29,2030,2012,184,140.0
p29,2030,2012,185,138.0
p29,2030,2012,186,137.0
p29,2030,2012,187,139.0
p29,2030,2012,188,147.0
p29,2030,2012,189,155.0
p29,2030,2012,190,155.0
p29,2030,2012,191,153.0
p29,2030,2012,192,149.0
p29,2030,2012,193,143.0
p29,2030,2012,194,138.0
p29,2030,2012,195,137.0
p29,2030,2012,196,138.0
p29,2030,2012,197,141.0
p29,2030,2012,198,142.0
p29,2030,2012,199,146.0
p29,2030,2012,200,156.0
p29,2030,2012,201,172.0
p29,2030,2012,202,175.0
p29,2030,2012,203,171.0
p29,2030,2012,204,166.0
p29,2030,2012,205,162.0
p29,2030,2012,206,156.0
p29,2030,2012,207,151.0
p29,2030,2012,208,150.0
p29,2030,2012,209,144.0
p29,2030,2012,210,142.0
p29,2030,2012,211,144.0
p29,2030,2012,212,152.0
p29,2030,2012,213,161.0
p29,2030,2012,214,162.0
p29,2030,2012,215,160.0
p29,2030,2012,216,158.0
p29,2030,2012,217,150.0
p29,2030,2012,218,144.0
p29,2030,2012,219,143.0
p29,2030,2012,220,142.0
p29,2030,2012,221,144.0
p29,2030,2012,222,147.0
p29,2030,2012,223,150.0
p29,2030,2012,224,162.0
p29,2030,2012,225,174.0
p29,2030,2012,226,177.0
p29,2030,2012,227,173.0
p29,2030,2012,228,166.0
p29,2030,2012,229,161.0
p29,2030,2012,230,155.0
p29,2030,2012,231,150.0
p29,2030,2012,232,144.0
p29,2030,2012,233,141.0
p29,2030,2012,234,140.0
p29,2030,2012,235,141.0
p29,2030,2012,236,149.0
p29,2030,2012,237,156.0
p29,2030,2012,238,158.0
p29,2030,2012,239,156.0
p29,2030,2012,240,154.0
p29,2045,2012,1,187.0
p29,2045,2012,2,184.0
p29,2045,2012,3,177.0
p29,2045,2012,4,180.0
p29,2045,2012,5,181.0
p29,2045,2012,6,178.0
p29,2045,2012,7,176.0
p29,2045,2012,8,178.0
p29,2045,2012,9,184.0
p29,2045,2012,10,185.0
p29,2045,2012,11,188.0
p29,2045,2012,12,188.0
p29,2045,2012,13,188.0
p29,2045,2012,14,186.0
p29,2045,2012,15,184.0
p29,2045,2012,16,182.0
p29,2045,2012,17,180.0
p29,2045,2012,18,178.0
p29,2045,2012,19,182.0
p29,2045,2012,20,190.0
p29,2045,2012,21,199.0
p29,2045,2012,22,198.0
p29,2045,2012,23,194.0
p29,2045,2012,24,189.0
p29,2045,2012,25,182.0
p29,2045,2012,26,175.0
p29,2045,2012,27,176.0
p29,2045,2012,28,182.0
p29,2045,2012,29,184.0
p29,2045,2012,30,181.0
p29,2045,2012,31,176.0
p29,2045,2012,32,181.0
p29,2045,2012,33,186.0
p29,2045,2012,34,188.0
p29,2045,2012,35,189.0
p29,2045,2012,36,194.0
p29,2045,2012,37,199.0
p29,2045,2012,38,202.0
p29,2045,2012,39,202.0
p29,2045,2012,40,200.0
p29,2045,2012,41,199.0
p29,2045,2012,42,199.0
p29,2045,2012,43,200.0
p29,2045,2012,44,208.0
p29,2045,2012,45,218.0
p29,2045,2012,46,217.0
p29,2045,2012,47,213.0
p29,2045,2012,48,207.0
p29,2045,2012,49,199.0
p29,2045,2012,50,189.0
p29,2045,2012,51,183.0
p29,2045,2012,52,180.0
p29,2045,2012,53,182.0
p29,2045,2012,54,180.0
p29,2045,2012,55,177.0
p29,2045,2012,56,186.0
p29,2045,2012,57,196.0
p29,2045,2012,58,199.0
p29,2045,2012,59,198.0
p29,2045,2012,60,199.0
p29,2045,2012,61,200.0
p29,2045,2012,62,202.0
p29,2045,2012,63,200.0
p29,2045,2012,64,199.0
p29,2045,2012,65,197.0
p29,2045,2012,66,196.0
p29,2045,2012,67,197.0
p29,2045,2012,68,205.0
p29,2045,2012,69,215.0
p29,2045,2012,70,214.0
p29,2045,2012,71,210.0
p29,2045,2012,72,206.0
p29,2045,2012,73,197.0
p29,2045,2012,74,189.0
p29,2045,2012,75,184.0
p29,2045,2012,76,184.0
p29,2045,2012,77,187.0
p29,2045,2012,78,186.0
p29,2045,2012,79,186.0
p29,2045,2012,80,194.0
p29,2045,2012,81,205.0
p29,2045,2012,82,209.0
p29,2045,2012,83,207.0
p29,2045,2012,84,205.0
p29,2045,2012,85,205.0
p29,2045,2012,86,203.0
p29,2045,2012,87,201.0
p29,2045,2012,88,198.0
p29,2045,2012,89,196.0
p29,2045,2012,90,196.0
p29,2045,2012,91,198.0
p29,2045,2012,92,205.0
p29,2045,2012,93,214.0
p29,2045,2012,94,214.0
p29,2045,2012,95,210.0
p29,2045,2012,96,204.0
p29,2045,2012,97,196.0
p29,2045,2012,98,187.0
p29,2045,2012,99,182.0
p29,2045,2012,100,181.0
p29,2045,2012,101,184.0
p29,2045,2012,102,183.0
p29,2045,2012,103,183.0
p29,2045,2012,104,190.0
p29,2045,2012,105,203.0
p29,2045,2012,106,205.0
p29,2045,2012,107,203.0
p29,2045,2012,108,201.0
p29,2045,2012,109,201.0
p29,2045,2012,110,200.0
p29,2045,2012,111,199.0
p29,2045,2012,112,198.0
p29,2045,2012,113,194.0
p29,2045,2012,114,196.0
p29,2045,2012,115,197.0
p29,2045,2012,116,204.0
p29,2045,2012,117,214.0
p29,2045,2012,118,214.0
p29,2045,2012,119,210.0
p29,2045,2012,120,205.0
p29,2045,2012,121,198.0
p29,2045,2012,122,190.0
p29,2045,2012,123,186.0
p29,2045,2012,124,189.0
p29,2045,2012,125,192.0
p29,2045,2012,126,191.0
p29,2045,2012,127,190.0
p29,2045,2012,128,199.0
p29,2045,2012,129,210.0
p29,2045,2012,130,214.0
p29,2045,2012,131,212.0
p29,2045,2012,132,212.0
p29,2045,2012,133,210.0
p29,2045,2012,134,208.0
p29,2045,2012,135,205.0
p29,2045,2012,136,202.0
p29,2045,2012,137,200.0
p29,2045,2012,138,200.0
p29,2045,2012,139,201.0
p29,2045,2012,140,207.0
p29,2045,2012,141,216.0
p29,2045,2012,142,216.0
p29,2045,2012,143,213.0
p29,2045,2012,144,207.0
p29,2045,2012,145,202.0
p29,2045,2012,146,194.0
p29,2045,2012,147,186.0
p29,2045,2012,148,181.0
p29,2045,2012,149,181.0
p29,2045,2012,150,180.0
p29,2045,2012,151,178.0
p29,2045,2012,152,184.0
p29,2045,2012,153,189.0
p29,2045,2012,154,196.0
p29,2045,2012,155,198.0
p29,2045,2012,156,199.0
p29,2045,2012,157,198.0
p29,2045,2012,158,193.0
p29,2045,2012,159,189.0
p29,2045,2012,160,186.0
p29,2045,2012,161,184.0
p29,2045,2012,162,182.0
p29,2045,2012,163,184.0
p29,2045,2012,164,191.0
p29,2045,2012,165,199.0
p29,2045,2012,166,198.0
p29,2045,2012,167,196.0
p29,2045,2012,168,192.0
p29,2045,2012,169,186.0
p29,2045,2012,170,181.0
p29,2045,2012,171,178.0
p29,2045,2012,172,178.0
p29,2045,2012,173,180.0
p29,2045,2012,174,178.0
p29,2045,2012,175,177.0
p29,2045,2012,176,181.0
p29,2045,2012,177,186.0
p29,2045,2012,178,190.0
p29,2045,2012,179,194.0
p29,2045,2012,180,197.0
p29,2045,2012,181,199.0
p29,2045,2012,182,196.0
p29,2045,2012,183,194.0
p29,2045,2012,184,190.0
p29,2045,2012,185,187.0
p29,2045,2012,186,187.0
p29,2045,2012,187,189.0
p29,2045,2012,188,198.0
p29,2045,2012,189,207.0
p29,2045,2012,190,207.0
p29,2045,2012,191,204.0
p29,2045,2012,192,199.0
p29,2045,2012,193,192.0
p29,2045,2012,194,186.0
p29,2045,2012,195,187.0
p29,2045,2012,196,194.0
p29,2045,2012,197,199.0
p29,2045,2012,198,198.0
p29,2045,2012,199,196.0
p29,2045,2012,200,206.0
p29,2045,2012,201,220.0
p29,2045,2012,202,222.0
p29,2045,2012,203,219.0
p29,2045,2012,204,217.0
p29,2045,2012,205,218.0
p29,2045,2012,206,216.0
p29,2045,2012,207,212.0
p29,2045,2012,208,209.0
p29,2045,2012,209,204.0
p29,2045,2012,210,203.0
p29,2045,2012,211,204.0
p29,2045,2012,212,214.0
p29,2045,2012,213,224.0
p29,2045,2012,214,225.0
p29,2045,2012,215,222.0
p29,2045,2012,216,218.0
p29,2045,2012,217,208.0
p29,2045,2012,218,200.0
p29,2045,2012,219,197.0
p29,2045,2012,220,196.0
p29,2045,2012,221,200.0
p29,2045,2012,222,199.0
p29,2045,2012,223,199.0
p29,2045,2012,224,210.0
p29,2045,2012,225,222.0
p29,2045,2012,226,225.0
p29,2045,2012,227,220.0
p29,2045,2012,228,217.0
p29,2045,2012,229,214.0
p29,2045,2012,230,210.0
p29,2045,2012,231,205.0
p29,2045,2012,232,201.0
p29,2045,2012,233,197.0
p29,2045,2012,234,196.0
p29,2045,2012,235,198.0
p29,2045,2012,236,205.0
p29,2045,2012,237,216.0
p29,2045,2012,238,217.0
p29,2045,2012,239,215.0
p29,2045,2012,240,210.0
p30,2030,2012,1,1474.0
p30,2030,2012,2,1445.0
p30,2030,2012,3,1381.0
p30,2030,2012,4,1400.0
p30,2030,2012,5,1397.0
p30,2030,2012,6,1394.0
p30,2030,2012,7,1400.0
p30,2030,2012,8,1432.0
p30,2030,2012,9,1483.0
p30,2030,2012,10,1496.0
p30,2030,2012,11,1528.0
p30,2030,2012,12,1509.0
p30,2030,2012,13,1490.0
p30,2030,2012,14,1454.0
p30,2030,2012,15,1416.0
p30,2030,2012,16,1387.0
p30,2030,2012,17,1365.0
p30,2030,2012,18,1352.0
p30,2030,2012,19,1368.0
p30,2030,2012,20,1451.0
p30,2030,2012,21,1531.0
p30,2030,2012,22,1518.0
p30,2030,2012,23,1493.0
p30,2030,2012,24,1458.0
p30,2030,2012,25,1400.0
p30,2030,2012,26,1346.0
p30,2030,2012,27,1333.0
p30,2030,2012,28,1333.0
p30,2030,2012,29,1339.0
p30,2030,2012,30,1330.0
p30,2030,2012,31,1342.0
p30,2030,2012,32,1390.0
p30,2030,2012,33,1451.0
p30,2030,2012,34,1490.0
p30,2030,2012,35,1512.0
p30,2030,2012,36,1528.0
p30,2030,2012,37,1534.0
p30,2030,2012,38,1521.0
p30,2030,2012,39,1499.0
p30,2030,2012,40,1477.0
p30,2030,2012,41,1458.0
p30,2030,2012,42,1454.0
p30,2030,2012,43,1467.0
p30,2030,2012,44,1547.0
p30,2030,2012,45,1621.0
p30,2030,2012,46,1614.0
p30,2030,2012,47,1589.0
p30,2030,2012,48,1547.0
p30,2030,2012,49,1474.0
p30,2030,2012,50,1400.0
p30,2030,2012,51,1358.0
p30,2030,2012,52,1339.0
p30,2030,2012,53,1346.0
p30,2030,2012,54,1342.0
p30,2030,2012,55,1378.0
p30,2030,2012,56,1461.0
p30,2030,2012,57,1573.0
p30,2030,2012,58,1617.0
p30,2030,2012,59,1608.0
p30,2030,2012,60,1595.0
p30,2030,2012,61,1573.0
p30,2030,2012,62,1557.0
p30,2030,2012,63,1525.0
p30,2030,2012,64,1506.0
p30,2030,2012,65,1486.0
p30,2030,2012,66,1474.0
p30,2030,2012,67,1483.0
p30,2030,2012,68,1553.0
p30,2030,2012,69,1637.0
p30,2030,2012,70,1627.0
p30,2030,2012,71,1605.0
p30,2030,2012,72,1569.0
p30,2030,2012,73,1496.0
p30,2030,2012,74,1426.0
p30,2030,2012,75,1387.0
p30,2030,2012,76,1384.0
p30,2030,2012,77,1397.0
p30,2030,2012,78,1419.0
p30,2030,2012,79,1451.0
p30,2030,2012,80,1544.0
p30,2030,2012,81,1662.0
p30,2030,2012,82,1716.0
p30,2030,2012,83,1694.0
p30,2030,2012,84,1646.0
p30,2030,2012,85,1614.0
p30,2030,2012,86,1569.0
p30,2030,2012,87,1531.0
p30,2030,2012,88,1496.0
p30,2030,2012,89,1480.0
p30,2030,2012,90,1470.0
p30,2030,2012,91,1490.0
p30,2030,2012,92,1557.0
p30,2030,2012,93,1627.0
p30,2030,2012,94,1627.0
p30,2030,2012,95,1601.0
p30,2030,2012,96,1550.0
p30,2030,2012,97,1480.0
p30,2030,2012,98,1403.0
p30,2030,2012,99,1368.0
p30,2030,2012,100,1352.0
p30,2030,2012,101,1362.0
p30,2030,2012,102,1378.0
p30,2030,2012,103,1426.0
p30,2030,2012,104,1506.0
p30,2030,2012,105,1646.0
p30,2030,2012,106,1685.0
p30,2030,2012,107,1653.0
p30,2030,2012,108,1611.0
p30,2030,2012,109,1582.0
p30,2030,2012,110,1541.0
p30,2030,2012,111,1515.0
p30,2030,2012,112,1493.0
p30,2030,2012,113,1470.0
p30,2030,2012,114,1467.0
p30,2030,2012,115,1477.0
p30,2030,2012,116,1544.0
p30,2030,2012,117,1621.0
p30,2030,2012,118,1627.0
p30,2030,2012,119,1601.0
p30,2030,2012,120,1566.0
p30,2030,2012,121,1496.0
p30,2030,2012,122,1435.0
p30,2030,2012,123,1400.0
p30,2030,2012,124,1413.0
p30,2030,2012,125,1426.0
p30,2030,2012,126,1438.0
p30,2030,2012,127,1483.0
p30,2030,2012,128,1576.0
p30,2030,2012,129,1704.0
p30,2030,2012,130,1748.0
p30,2030,2012,131,1723.0
p30,2030,2012,132,1688.0
p30,2030,2012,133,1640.0
p30,2030,2012,134,1585.0
p30,2030,2012,135,1534.0
p30,2030,2012,136,1496.0
p30,2030,2012,137,1480.0
p30,2030,2012,138,1470.0
p30,2030,2012,139,1474.0
p30,2030,2012,140,1537.0
p30,2030,2012,141,1605.0
p30,2030,2012,142,1598.0
p30,2030,2012,143,1585.0
p30,2030,2012,144,1553.0
p30,2030,2012,145,1509.0
p30,2030,2012,146,1454.0
p30,2030,2012,147,1419.0
p30,2030,2012,148,1400.0
p30,2030,2012,149,1397.0
p30,2030,2012,150,1406.0
p30,2030,2012,151,1429.0
p30,2030,2012,152,1480.0
p30,2030,2012,153,1544.0
p30,2030,2012,154,1608.0
p30,2030,2012,155,1637.0
p30,2030,2012,156,1621.0
p30,2030,2012,157,1585.0
p30,2030,2012,158,1534.0
p30,2030,2012,159,1477.0
p30,2030,2012,160,1432.0
p30,2030,2012,161,1406.0
p30,2030,2012,162,1387.0
p30,2030,2012,163,1400.0
p30,2030,2012,164,1477.0
p30,2030,2012,165,1547.0
p30,2030,2012,166,1531.0
p30,2030,2012,167,1518.0
p30,2030,2012,168,1496.0
p30,2030,2012,169,1448.0
p30,2030,2012,170,1403.0
p30,2030,2012,171,1384.0
p30,2030,2012,172,1381.0
p30,2030,2012,173,1381.0
p30,2030,2012,174,1387.0
p30,2030,2012,175,1410.0
p30,2030,2012,176,1445.0
p30,2030,2012,177,1502.0
p30,2030,2012,178,1557.0
p30,2030,2012,179,1598.0
p30,2030,2012,180,1592.0
p30,2030,2012,181,1585.0
p30,2030,2012,182,1547.0
p30,2030,2012,183,1512.0
p30,2030,2012,184,1470.0
p30,2030,2012,185,1445.0
p30,2030,2012,186,1438.0
p30,2030,2012,187,1464.0
p30,2030,2012,188,1534.0
p30,2030,2012,189,1627.0
p30,2030,2012,190,1630.0
p30,2030,2012,191,1605.0
p30,2030,2012,192,1566.0
p30,2030,2012,193,1509.0
p30,2030,2012,194,1448.0
p30,2030,2012,195,1438.0
p30,2030,2012,196,1454.0
p30,2030,2012,197,1483.0
p30,2030,2012,198,1496.0
p30,2030,2012,199,1534.0
p30,2030,2012,200,1643.0
p30,2030,2012,201,1800.0
p30,2030,2012,202,1835.0
p30,2030,2012,203,1790.0
p30,2030,2012,204,1742.0
p30,2030,2012,205,1707.0
p30,2030,2012,206,1643.0
p30,2030,2012,207,1592.0
p30,2030,2012,208,1569.0
p30,2030,2012,209,1515.0
p30,2030,2012,210,1499.0
p30,2030,2012,211,1512.0
p30,2030,2012,212,1595.0
p30,2030,2012,213,1694.0
p30,2030,2012,214,1700.0
p30,2030,2012,215,1681.0
p30,2030,2012,216,1656.0
p30,2030,2012,217,1573.0
p30,2030,2012,218,1512.0
p30,2030,2012,219,1502.0
p30,2030,2012,220,1496.0
p30,2030,2012,221,1518.0
p30,2030,2012,222,1534.0
p30,2030,2012,223,1579.0
p30,2030,2012,224,1700.0
p30,2030,2012,225,1828.0
p30,2030,2012,226,1867.0
p30,2030,2012,227,1812.0
p30,2030,2012,228,1755.0
p30,2030,2012,229,1694.0
p30,2030,2012,230,1633.0
p30,2030,2012,231,1573.0
p30,2030,2012,232,1521.0
p30,2030,2012,233,1486.0
p30,2030,2012,234,1470.0
p30,2030,2012,235,1486.0
p30,2030,2012,236,1560.0
p30,2030,2012,237,1649.0
p30,2030,2012,238,1653.0
p30,2030,2012,239,1643.0
p30,2030,2012,240,1617.0
p30,2045,2012,1,1632.0
p30,2045,2012,2,1606.0
p30,2045,2012,3,1554.0
p30,2045,2012,4,1573.0
